campaign_id,campaign_name,platform,post_type,post_date,post_time,content_theme,target_audience,boosted_post,spend_usd,reach,impressions,engagements,clicks,conversions,conversion_value_usd,cpc_usd,ctr,engagement_rate,hashtag_count,emoji_count,word_count,sentiment_score,video_length_seconds
CMP1010,Back to School Campaign 2024,X,Image,11/21/2024,8:30,Promotion,"Millennials (25-34, Suburban)",TRUE,111.51,3294,5119,122,68,11,341.36,1.64,0.0133,0.037,9,6,23,-0.06,0
CMP1010,Spring Campaign 2025,Instagram,Story,11/19/2024,6:30,User Testimonial,"Professionals (25-54, B2B)",TRUE,188.22,11518,14957,442,171,19,1123.06,1.1,0.0114,0.0384,11,0,17,0.58,20
CMP1010,Fall Campaign 2024,TikTok,Video,11/14/2024,8:15,Lifestyle,"Professionals (25-54, B2B)",FALSE,6.17,1824,2552,57,25,4,525.89,0.25,0.0098,0.0312,9,0,26,0.49,57
CMP1010,Back to School Campaign 2025,X,Story,11/3/2024,18:45,Lifestyle,"Gen X (35-50, Mixed)",TRUE,5.36,5167,6133,528,326,57,4916,0.02,0.0532,0.1022,15,10,24,0.41,119
CMP1010,Spring Campaign 2025,Instagram,Image,11/6/2024,17:00,Promotion,"Millennials (25-34, Suburban)",FALSE,0.5,4573,5857,350,116,11,1600.35,0,0.0198,0.0765,8,0,30,-0.32,0
CMP1010,Holiday Campaign 2024,LinkedIn,Story,11/14/2024,10:15,Product Launch,"Gen X (35-50, Mixed)",TRUE,9.91,5661,8582,611,206,38,1107.6,0.05,0.024,0.1079,3,9,24,0.96,62
CMP1010,Holiday Campaign 2025,X,Reel,11/4/2024,12:45,Lifestyle,"Millennials (25-34, Suburban)",FALSE,2.31,273,430,10,4,0,0,0.58,0.0093,0.0366,14,8,50,0.99,61
CMP1010,Fall Campaign 2025,Instagram,Reel,11/9/2024,10:15,Lifestyle,"Professionals (25-54, B2B)",TRUE,41.1,6901,9927,519,222,23,3349.81,0.19,0.0224,0.0752,15,7,35,0.15,49
CMP1010,Summer Campaign 2025,LinkedIn,Video,11/20/2024,18:45,Promotion,"Gen Z (18-24, Urban)",TRUE,20.45,6297,9237,257,130,10,274.33,0.16,0.0141,0.0408,11,7,29,0.55,102
CMP1010,Spring Campaign 2025,X,Video,11/20/2024,10:00,Lifestyle,"Gen X (35-50, Mixed)",FALSE,5.83,6635,9102,328,142,17,2119.2,0.04,0.0156,0.0494,5,4,17,0,97
CMP1010,Back to School Campaign 2025,Facebook,Reel,11/18/2024,21:30,User Testimonial,"Millennials (25-34, Suburban)",TRUE,99.87,10039,15884,454,269,15,869.48,0.37,0.0169,0.0452,0,4,47,-0.14,86
CMP1010,Summer Campaign 2024,LinkedIn,Video,11/4/2024,19:15,Lifestyle,"Professionals (25-54, B2B)",FALSE,5.94,3636,4848,341,134,22,657.5,0.04,0.0276,0.0938,15,5,10,0.51,97
CMP1010,Fall Campaign 2024,LinkedIn,Video,11/23/2024,20:30,Lifestyle,"Gen X (35-50, Mixed)",TRUE,5,5860,6860,611,334,55,1180.99,0.01,0.0487,0.1043,12,0,9,-0.33,113
CMP1010,Summer Campaign 2024,LinkedIn,Reel,11/14/2024,19:15,Lifestyle,"Millennials (25-34, Suburban)",FALSE,4.24,970,1514,26,11,0,0,0.39,0.0073,0.0268,14,7,38,0.12,21
CMP1010,Back to School Campaign 2024,Instagram,Video,11/7/2024,21:30,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,29.35,10260,11850,1136,445,68,7609.04,0.07,0.0376,0.1107,9,9,28,0.01,31
CMP1010,Holiday Campaign 2025,TikTok,Carousel,11/24/2024,13:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,6.63,3970,6009,234,84,13,509.96,0.08,0.014,0.0589,12,4,26,0.24,0
CMP1010,Holiday Campaign 2024,Instagram,Video,11/22/2024,6:00,Lifestyle,"Gen Z (18-24, Urban)",TRUE,5.63,4385,7172,238,131,24,2077.17,0.04,0.0183,0.0543,6,1,42,-0.1,36
CMP1010,Summer Campaign 2025,TikTok,Image,11/2/2024,18:30,User Testimonial,"Gen Z (18-24, Urban)",TRUE,83.46,7225,8724,530,291,50,6243.73,0.29,0.0334,0.0734,15,3,20,0.13,0
CMP1010,Holiday Campaign 2025,LinkedIn,Video,11/28/2024,9:15,Lifestyle,"Parents (30-45, Suburban)",FALSE,12.63,3142,5099,317,213,22,2136.37,0.06,0.0418,0.1009,13,2,30,0.16,104
CMP1010,Back to School Campaign 2025,X,Image,11/22/2024,7:15,Promotion,"Gen Z (18-24, Urban)",FALSE,4.1,2901,3422,106,49,3,203.49,0.08,0.0143,0.0365,7,4,14,-0.5,0
CMP1010,Summer Campaign 2024,Facebook,Video,11/20/2024,8:00,Product Launch,"Millennials (25-34, Suburban)",TRUE,177.88,10097,11529,670,460,49,5079.26,0.39,0.0399,0.0664,10,0,47,0.53,58
CMP1010,Fall Campaign 2025,X,Story,11/7/2024,23:15,Lifestyle,"Gen X (35-50, Mixed)",TRUE,3.83,3255,3642,173,83,10,1393.39,0.05,0.0228,0.0531,4,5,45,0.54,24
CMP1010,Back to School Campaign 2024,LinkedIn,Reel,11/1/2024,11:45,Product Launch,"Millennials (25-34, Suburban)",FALSE,2.74,4719,6073,437,286,35,5072.02,0.01,0.0471,0.0926,1,10,18,0.23,58
CMP1010,Summer Campaign 2024,Facebook,Video,11/19/2024,20:30,Product Launch,"Millennials (25-34, Suburban)",TRUE,2.88,4480,6211,511,246,24,782.98,0.01,0.0396,0.1141,1,1,27,-0.17,102
CMP1010,Spring Campaign 2024,X,Video,11/19/2024,13:00,User Testimonial,"Professionals (25-54, B2B)",FALSE,4.64,652,1044,41,21,4,341.59,0.22,0.0201,0.0629,6,2,43,0.43,39
CMP1010,Summer Campaign 2025,TikTok,Image,11/25/2024,13:30,Promotion,"Parents (30-45, Suburban)",TRUE,18.26,5447,6704,213,90,4,180.02,0.2,0.0134,0.0391,8,0,23,0.24,0
CMP1010,Back to School Campaign 2025,TikTok,Carousel,11/12/2024,18:30,User Testimonial,"Parents (30-45, Suburban)",TRUE,38,5437,6564,428,282,32,1070.4,0.13,0.043,0.0787,8,1,33,-0.58,0
CMP1010,Fall Campaign 2024,LinkedIn,Image,11/28/2024,14:45,Promotion,"Millennials (25-34, Suburban)",FALSE,3,6157,8804,311,184,14,446.07,0.02,0.0209,0.0505,6,6,47,0.57,0
CMP1010,Summer Campaign 2024,Facebook,Carousel,11/19/2024,7:30,Promotion,"Gen Z (18-24, Urban)",FALSE,1.12,2961,3795,345,171,21,675.17,0.01,0.0451,0.1165,6,6,14,-0.24,0
CMP1010,Summer Campaign 2025,LinkedIn,Story,11/9/2024,19:15,Promotion,"Parents (30-45, Suburban)",TRUE,145.18,8499,13314,335,124,19,1134.48,1.17,0.0093,0.0394,5,9,11,-0.73,30
CMP1010,Summer Campaign 2024,LinkedIn,Video,11/24/2024,13:30,User Testimonial,"Professionals (25-54, B2B)",FALSE,4.21,3905,6058,333,136,15,2212.14,0.03,0.0224,0.0853,11,9,13,0.31,11
CMP1010,Holiday Campaign 2025,Instagram,Image,11/25/2024,13:45,User Testimonial,"Gen Z (18-24, Urban)",TRUE,12.81,7682,8812,557,362,48,4246.04,0.04,0.0411,0.0725,10,4,42,1,0
CMP1010,Summer Campaign 2025,Facebook,Story,11/6/2024,11:00,User Testimonial,"Professionals (25-54, B2B)",FALSE,3.81,5994,8504,597,241,37,3782.75,0.02,0.0283,0.0996,0,6,25,0.74,62
CMP1010,Fall Campaign 2024,TikTok,Carousel,11/18/2024,13:15,User Testimonial,"Parents (30-45, Suburban)",TRUE,22.93,7363,8595,541,256,19,2751.6,0.09,0.0298,0.0735,1,6,6,0.94,0
CMP1010,Summer Campaign 2025,X,Video,11/9/2024,22:15,User Testimonial,"Parents (30-45, Suburban)",TRUE,44.16,2081,3356,157,71,7,744.69,0.62,0.0212,0.0754,10,6,15,0.96,89
CMP1010,Back to School Campaign 2025,TikTok,Carousel,11/3/2024,13:15,Promotion,"Parents (30-45, Suburban)",TRUE,15,1099,1500,32,14,2,192.51,1.07,0.0093,0.0291,13,1,41,0.87,0
CMP1010,Fall Campaign 2025,Facebook,Reel,11/10/2024,7:30,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,86.43,5775,8827,251,150,15,1987.67,0.58,0.017,0.0435,3,8,34,0.49,18
CMP1010,Holiday Campaign 2025,LinkedIn,Image,11/10/2024,9:15,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,96.86,9625,12205,215,136,16,1287.16,0.71,0.0111,0.0223,7,6,20,0.24,0
CMP1010,Back to School Campaign 2024,X,Reel,11/6/2024,21:15,Lifestyle,"Gen X (35-50, Mixed)",FALSE,6.09,4927,8002,418,138,7,1006.85,0.04,0.0172,0.0848,10,3,45,0.18,41
CMP1010,Holiday Campaign 2024,TikTok,Carousel,11/10/2024,7:45,Promotion,"Professionals (25-54, B2B)",FALSE,1.58,2775,3479,278,86,8,576.16,0.02,0.0247,0.1002,13,6,26,1,0
CMP1010,Holiday Campaign 2024,Facebook,Story,11/18/2024,14:00,User Testimonial,"Professionals (25-54, B2B)",TRUE,275.19,20543,29664,1214,788,112,15473.99,0.35,0.0266,0.0591,15,6,8,0.02,68
CMP1010,Summer Campaign 2025,Facebook,Carousel,11/1/2024,17:15,Product Launch,"Gen Z (18-24, Urban)",FALSE,0.67,353,525,20,8,0,0,0.08,0.0152,0.0567,15,4,10,-0.11,0
CMP1010,Spring Campaign 2025,Facebook,Video,11/27/2024,10:30,User Testimonial,"Parents (30-45, Suburban)",TRUE,71.2,7610,10359,489,292,48,3372.98,0.24,0.0282,0.0643,4,1,12,0.05,99
CMP1010,Holiday Campaign 2024,X,Carousel,11/4/2024,17:30,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,152.34,9719,11473,783,538,75,6754.31,0.28,0.0469,0.0806,14,0,22,0.26,0
CMP1010,Fall Campaign 2025,Facebook,Video,11/22/2024,14:00,User Testimonial,"Gen Z (18-24, Urban)",TRUE,40.87,7705,12326,470,295,49,749.09,0.14,0.0239,0.061,4,10,13,1,35
CMP1010,Fall Campaign 2025,TikTok,Video,11/17/2024,23:00,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,15.84,6700,9728,402,131,16,967.12,0.12,0.0135,0.06,8,3,14,0.04,88
CMP1010,Fall Campaign 2025,TikTok,Story,11/20/2024,23:45,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,230.61,20229,28728,2340,1195,153,18363.68,0.19,0.0416,0.1157,6,0,42,-0.14,84
CMP1010,Spring Campaign 2024,Instagram,Image,11/11/2024,14:45,Product Launch,"Millennials (25-34, Suburban)",TRUE,0.72,3128,4747,147,49,3,384.25,0.01,0.0103,0.047,15,7,7,-0.37,0
CMP1010,Holiday Campaign 2025,TikTok,Story,11/9/2024,10:30,Product Launch,"Parents (30-45, Suburban)",TRUE,28.12,6627,7585,219,99,18,1060.33,0.28,0.0131,0.033,2,10,29,1,102
CMP1010,Back to School Campaign 2024,X,Image,11/14/2024,15:45,Lifestyle,"Millennials (25-34, Suburban)",FALSE,5.93,6527,10549,689,284,55,3699.2,0.02,0.0269,0.1056,2,3,25,0.16,0
CMP1010,Spring Campaign 2024,Instagram,Story,11/9/2024,17:30,Product Launch,"Gen X (35-50, Mixed)",TRUE,109.46,8415,10156,582,340,35,1814.53,0.32,0.0335,0.0692,1,9,34,0.61,18
CMP1010,Summer Campaign 2025,TikTok,Story,11/26/2024,11:45,User Testimonial,"Gen Z (18-24, Urban)",TRUE,150.48,13020,18501,1480,615,30,1767.85,0.24,0.0332,0.1137,9,4,11,0.17,101
CMP1010,Holiday Campaign 2025,X,Image,11/25/2024,20:30,Promotion,"Parents (30-45, Suburban)",TRUE,74.93,9046,14773,307,116,16,784.9,0.65,0.0079,0.0339,5,1,22,0.26,0
CMP1010,Holiday Campaign 2025,LinkedIn,Story,11/12/2024,12:00,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,175.62,14141,17017,1086,416,40,4891.3,0.42,0.0244,0.0768,2,9,45,1,84
CMP1010,Holiday Campaign 2024,X,Carousel,11/23/2024,7:45,Lifestyle,"Parents (30-45, Suburban)",TRUE,100,8867,13834,494,234,14,446.87,0.43,0.0169,0.0557,2,8,45,0.24,0
CMP1010,Fall Campaign 2024,LinkedIn,Reel,11/13/2024,8:00,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,124.38,12061,13922,1049,393,54,2820.51,0.32,0.0282,0.087,1,10,46,0.56,6
CMP1010,Holiday Campaign 2025,LinkedIn,Reel,11/10/2024,11:00,Promotion,"Professionals (25-54, B2B)",TRUE,24.56,3854,6329,459,138,10,871.8,0.18,0.0218,0.1191,2,8,19,-0.16,45
CMP1010,Holiday Campaign 2024,X,Story,11/6/2024,19:15,Promotion,"Gen X (35-50, Mixed)",FALSE,0.33,8182,9317,361,117,6,573.32,0,0.0126,0.0441,6,2,18,-0.72,67
CMP1010,Back to School Campaign 2025,TikTok,Image,11/19/2024,15:30,Product Launch,"Professionals (25-54, B2B)",FALSE,2.63,3550,5021,388,189,36,3737.52,0.01,0.0376,0.1093,15,3,8,0.61,0
CMP1010,Holiday Campaign 2024,X,Reel,11/16/2024,20:00,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,29.22,1860,2399,217,74,5,201.1,0.39,0.0308,0.1167,3,1,28,-0.42,119
CMP1010,Holiday Campaign 2025,Facebook,Video,11/22/2024,13:15,Promotion,"Millennials (25-34, Suburban)",FALSE,0.59,2725,3893,146,47,2,118.13,0.01,0.0121,0.0536,4,10,15,0.4,119
CMP1010,Holiday Campaign 2025,TikTok,Image,11/25/2024,12:30,Product Launch,"Gen Z (18-24, Urban)",TRUE,27.34,4339,6072,294,178,19,681.8,0.15,0.0293,0.0678,0,4,14,-0.98,0
CMP1010,Summer Campaign 2025,X,Reel,11/24/2024,9:00,Lifestyle,"Gen X (35-50, Mixed)",FALSE,15.31,5379,6593,566,319,46,4783.6,0.05,0.0484,0.1052,13,8,37,-0.32,97
CMP1010,Back to School Campaign 2024,Facebook,Image,11/2/2024,16:45,Product Launch,"Millennials (25-34, Suburban)",TRUE,9.06,1964,2769,88,36,3,239.88,0.25,0.013,0.0448,5,4,36,0.31,0
CMP1010,Summer Campaign 2025,Instagram,Reel,11/3/2024,14:30,User Testimonial,"Millennials (25-34, Suburban)",TRUE,31.12,3952,6416,432,248,35,4929.61,0.13,0.0387,0.1093,4,6,48,0.52,120
CMP1011,Spring Campaign 2024,TikTok,Story,12/16/2024,15:30,User Testimonial,"Gen X (35-50, Mixed)",FALSE,0.78,7377,9731,464,285,32,1405.6,0,0.0293,0.0629,13,1,25,-0.36,36
CMP1011,Fall Campaign 2025,X,Video,12/3/2024,21:45,Behind-the-Scenes,"Millennials (25-34, Suburban)",FALSE,1.34,1383,2260,60,20,1,140.89,0.07,0.0088,0.0434,8,6,13,0.15,5
CMP1011,Back to School Campaign 2025,X,Story,12/10/2024,23:15,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,48.11,3692,6056,286,104,7,486.27,0.46,0.0172,0.0775,12,5,48,0.36,90
CMP1011,Fall Campaign 2025,TikTok,Reel,12/16/2024,22:00,Product Launch,"Professionals (25-54, B2B)",FALSE,4.01,8179,10072,974,588,70,3630.09,0.01,0.0584,0.1191,8,4,31,0.08,52
CMP1011,Fall Campaign 2024,LinkedIn,Reel,12/24/2024,8:45,Lifestyle,"Parents (30-45, Suburban)",TRUE,115.2,7556,10338,262,173,17,1192.74,0.67,0.0167,0.0347,2,8,14,0.11,46
CMP1011,Holiday Campaign 2025,Instagram,Reel,12/11/2024,23:15,Product Launch,"Gen Z (18-24, Urban)",TRUE,14.56,1774,2158,210,123,10,350.46,0.12,0.057,0.1184,5,10,43,0.44,64
CMP1011,Spring Campaign 2025,LinkedIn,Video,12/2/2024,19:30,Behind-the-Scenes,"Gen X (35-50, Mixed)",FALSE,2.34,1130,1420,110,64,6,274.44,0.04,0.0451,0.0973,9,10,48,-0.03,6
CMP1011,Spring Campaign 2024,X,Video,12/3/2024,14:30,Promotion,"Professionals (25-54, B2B)",TRUE,41.25,3122,4185,228,88,15,487.5,0.47,0.021,0.073,5,3,9,0.34,12
CMP1011,Holiday Campaign 2024,TikTok,Carousel,12/13/2024,18:45,Product Launch,"Parents (30-45, Suburban)",FALSE,1.79,887,1171,52,19,2,206.04,0.09,0.0162,0.0586,3,7,26,0,0
CMP1011,Spring Campaign 2025,Facebook,Video,12/6/2024,6:45,Lifestyle,"Gen Z (18-24, Urban)",FALSE,1.22,2514,4034,216,104,10,859.62,0.01,0.0258,0.0859,4,3,44,0.45,29
CMP1011,Spring Campaign 2025,X,Story,12/26/2024,13:45,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,15.08,4672,5980,190,121,13,1190.02,0.12,0.0202,0.0407,6,1,41,0.66,112
CMP1011,Summer Campaign 2025,Facebook,Carousel,12/23/2024,20:30,Promotion,"Millennials (25-34, Suburban)",TRUE,161.25,15281,18158,1811,1112,133,16411.55,0.15,0.0612,0.1185,3,5,23,-0.67,0
CMP1011,Summer Campaign 2025,Instagram,Carousel,12/28/2024,20:30,Product Launch,"Gen Z (18-24, Urban)",FALSE,9.76,1001,1330,42,13,0,0,0.75,0.0098,0.042,0,4,26,-0.35,0
CMP1011,Spring Campaign 2025,X,Story,12/5/2024,15:00,Promotion,"Parents (30-45, Suburban)",TRUE,12.03,3607,5251,81,41,2,126.07,0.29,0.0078,0.0225,7,8,6,0.49,118
CMP1011,Holiday Campaign 2024,LinkedIn,Reel,12/13/2024,15:45,Product Launch,"Gen Z (18-24, Urban)",TRUE,179.51,7760,11737,854,413,60,5713.63,0.43,0.0352,0.1101,3,0,26,-0.27,54
CMP1011,Fall Campaign 2024,X,Video,12/27/2024,7:00,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,7.94,699,1029,15,9,0,0,0.88,0.0087,0.0215,8,10,17,0.27,120
CMP1011,Spring Campaign 2025,TikTok,Image,12/23/2024,17:15,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,80.84,10201,12312,1214,687,128,16215.36,0.12,0.0558,0.119,15,7,15,0.57,0
CMP1011,Spring Campaign 2024,TikTok,Image,12/21/2024,20:00,Behind-the-Scenes,"Parents (30-45, Suburban)",FALSE,4.76,2819,3951,141,51,3,119.31,0.09,0.0129,0.05,2,8,17,-0.35,0
CMP1011,Holiday Campaign 2025,X,Image,12/3/2024,7:15,Lifestyle,"Gen Z (18-24, Urban)",TRUE,14.25,5890,6817,343,183,32,1491.95,0.08,0.0268,0.0582,14,2,39,-0.96,0
CMP1011,Fall Campaign 2025,Facebook,Reel,12/1/2024,10:15,Lifestyle,"Gen Z (18-24, Urban)",FALSE,0.41,983,1430,85,38,2,195.71,0.01,0.0266,0.0865,8,8,13,0.08,14
CMP1011,Spring Campaign 2025,Facebook,Video,12/5/2024,15:00,User Testimonial,"Millennials (25-34, Suburban)",TRUE,6.4,2047,2301,145,57,10,1305.95,0.11,0.0248,0.0708,11,6,6,0.42,111
CMP1011,Spring Campaign 2025,LinkedIn,Video,12/10/2024,18:45,Promotion,"Parents (30-45, Suburban)",TRUE,43.62,5828,8312,125,63,8,199.83,0.69,0.0076,0.0214,1,10,25,0.14,114
CMP1011,Summer Campaign 2024,Facebook,Reel,12/19/2024,19:15,Behind-the-Scenes,"Gen X (35-50, Mixed)",TRUE,35.63,4698,6393,303,130,10,1244.41,0.27,0.0203,0.0645,4,10,14,1,52
CMP1011,Fall Campaign 2024,LinkedIn,Story,12/1/2024,20:45,Promotion,"Gen X (35-50, Mixed)",TRUE,38.04,2847,4022,286,190,20,264.95,0.2,0.0472,0.1005,8,10,10,0.87,81
CMP1011,Fall Campaign 2025,LinkedIn,Reel,12/27/2024,15:30,Product Launch,"Professionals (25-54, B2B)",TRUE,11.63,9004,10145,437,304,19,199.84,0.04,0.03,0.0485,4,2,5,0.49,24
CMP1011,Holiday Campaign 2024,TikTok,Carousel,12/21/2024,22:30,User Testimonial,"Parents (30-45, Suburban)",FALSE,3.45,1966,3049,77,32,2,36.68,0.11,0.0105,0.0392,11,1,25,0.35,0
CMP1011,Spring Campaign 2024,X,Reel,12/20/2024,19:45,Promotion,"Parents (30-45, Suburban)",FALSE,2.84,3723,4894,253,148,13,1732.76,0.02,0.0302,0.068,7,1,23,0.05,109
CMP1011,Spring Campaign 2024,X,Reel,12/22/2024,21:15,Behind-the-Scenes,"Professionals (25-54, B2B)",TRUE,34.63,6195,7684,509,353,64,7830.58,0.1,0.0459,0.0822,0,8,11,0.65,86
CMP1011,Summer Campaign 2025,LinkedIn,Reel,12/15/2024,22:15,Behind-the-Scenes,"Gen Z (18-24, Urban)",FALSE,6.22,4433,6834,171,83,8,278.08,0.07,0.0121,0.0386,6,1,20,-0.46,58
CMP1011,Summer Campaign 2025,Instagram,Reel,12/18/2024,23:45,Behind-the-Scenes,"Gen Z (18-24, Urban)",TRUE,66.66,4386,6941,396,178,23,262.97,0.37,0.0256,0.0903,10,7,9,-0.19,49
CMP1011,Back to School Campaign 2025,Facebook,Reel,12/21/2024,17:45,Product Launch,"Millennials (25-34, Suburban)",TRUE,168.62,15659,21770,1721,1115,200,19672.18,0.15,0.0512,0.1099,13,2,24,0.24,74
CMP1011,Spring Campaign 2024,TikTok,Video,12/13/2024,11:00,Lifestyle,"Professionals (25-54, B2B)",TRUE,66.54,7382,9526,366,195,24,828.15,0.34,0.0205,0.0496,9,3,39,0.33,46
CMP1011,Back to School Campaign 2024,TikTok,Story,12/11/2024,23:15,Product Launch,"Millennials (25-34, Suburban)",TRUE,46.97,3316,5026,147,64,9,676.19,0.73,0.0127,0.0443,9,2,12,-0.2,76
CMP1011,Spring Campaign 2025,LinkedIn,Image,12/19/2024,17:30,Behind-the-Scenes,"Gen Z (18-24, Urban)",FALSE,9.58,882,1034,59,36,3,389.24,0.27,0.0348,0.0669,3,0,34,0.33,0
CMP1011,Summer Campaign 2024,LinkedIn,Story,12/11/2024,17:30,Product Launch,"Gen X (35-50, Mixed)",TRUE,296.46,27573,31705,2684,1335,193,21624.05,0.22,0.0421,0.0973,11,7,24,0.66,69
CMP1011,Summer Campaign 2025,TikTok,Image,12/1/2024,18:45,Promotion,"Professionals (25-54, B2B)",FALSE,4.14,2448,3668,106,55,6,829.23,0.08,0.015,0.0433,14,10,11,0.08,0
CMP1011,Spring Campaign 2024,TikTok,Reel,12/6/2024,15:30,Promotion,"Parents (30-45, Suburban)",FALSE,16.33,7841,10600,880,397,58,4622.3,0.04,0.0375,0.1122,3,6,12,0.18,34
CMP1011,Summer Campaign 2025,X,Story,12/9/2024,19:45,Lifestyle,"Gen Z (18-24, Urban)",TRUE,203.9,19717,27837,2248,1337,164,7868.9,0.15,0.048,0.114,14,2,49,-0.2,91
CMP1011,Holiday Campaign 2025,Instagram,Image,12/28/2024,6:00,Lifestyle,"Gen X (35-50, Mixed)",TRUE,28.52,5599,7219,533,247,22,1169.38,0.12,0.0342,0.0952,15,10,42,-0.56,0
CMP1011,Fall Campaign 2025,TikTok,Reel,12/2/2024,11:30,Behind-the-Scenes,"Parents (30-45, Suburban)",TRUE,1.19,2828,4690,201,77,13,1526.18,0.02,0.0164,0.0711,12,5,7,-0.45,70
CMP1011,Summer Campaign 2024,TikTok,Carousel,12/24/2024,20:00,Lifestyle,"Parents (30-45, Suburban)",FALSE,0.28,853,1018,72,30,3,168.53,0.01,0.0295,0.0844,11,7,20,0.21,0
CMP1011,Holiday Campaign 2025,Facebook,Carousel,12/3/2024,19:30,Lifestyle,"Professionals (25-54, B2B)",TRUE,4.45,1063,1623,111,75,11,983.72,0.06,0.0462,0.1044,15,9,43,0.49,0
CMP1011,Fall Campaign 2025,LinkedIn,Video,12/8/2024,13:15,User Testimonial,"Gen Z (18-24, Urban)",TRUE,97.98,10562,12537,578,382,21,1907.38,0.26,0.0305,0.0547,7,4,38,0.38,31
CMP1011,Fall Campaign 2024,TikTok,Story,12/9/2024,21:30,Behind-the-Scenes,"Gen Z (18-24, Urban)",FALSE,0.91,1676,1871,125,64,12,1655.87,0.01,0.0342,0.0746,13,2,12,0.94,98
CMP1011,Spring Campaign 2025,LinkedIn,Image,12/1/2024,18:00,Promotion,"Gen X (35-50, Mixed)",FALSE,4.01,3257,4008,124,86,14,1011.36,0.05,0.0215,0.0381,10,6,13,0.05,0
CMP1011,Back to School Campaign 2024,LinkedIn,Carousel,12/9/2024,9:15,Lifestyle,"Parents (30-45, Suburban)",TRUE,26.05,7897,9454,485,229,41,4642.22,0.11,0.0242,0.0614,2,10,18,0.49,0
CMP1011,Summer Campaign 2025,X,Image,12/14/2024,6:15,User Testimonial,"Professionals (25-54, B2B)",TRUE,107.02,6963,10773,477,288,21,2874.28,0.37,0.0267,0.0685,9,0,13,0.23,0
CMP1011,Back to School Campaign 2025,Facebook,Image,12/5/2024,6:15,Behind-the-Scenes,"Professionals (25-54, B2B)",FALSE,0.71,6028,7413,722,407,62,7379.13,0,0.0549,0.1198,7,9,42,-0.19,0
CMP1011,Summer Campaign 2025,Instagram,Carousel,12/19/2024,6:30,Lifestyle,"Gen X (35-50, Mixed)",TRUE,103.73,12189,15149,1012,431,75,9081.14,0.24,0.0285,0.083,5,9,35,0.07,0
CMP1011,Spring Campaign 2025,TikTok,Carousel,12/4/2024,18:45,Product Launch,"Professionals (25-54, B2B)",TRUE,37.57,4845,6181,242,125,19,1751.51,0.3,0.0202,0.0499,2,6,42,-0.32,0
CMP1011,Holiday Campaign 2024,Instagram,Carousel,12/24/2024,14:45,User Testimonial,"Millennials (25-34, Suburban)",TRUE,52.94,8085,12339,413,152,22,254.49,0.35,0.0123,0.0511,1,7,50,1,0
CMP1011,Fall Campaign 2024,TikTok,Image,12/10/2024,17:15,Lifestyle,"Parents (30-45, Suburban)",TRUE,20.42,1809,2501,63,38,6,190.31,0.54,0.0152,0.0348,1,5,38,-0.42,0
CMP1011,Holiday Campaign 2025,LinkedIn,Story,12/3/2024,10:00,Product Launch,"Professionals (25-54, B2B)",TRUE,14.88,6290,7999,625,317,52,2674.66,0.05,0.0396,0.0994,7,0,38,0.1,49
CMP1011,Holiday Campaign 2024,Instagram,Image,12/28/2024,11:00,Product Launch,"Gen X (35-50, Mixed)",TRUE,0.69,5546,7034,535,363,52,2592.08,0,0.0516,0.0965,7,7,19,0.41,0
CMP1011,Fall Campaign 2025,X,Carousel,12/24/2024,12:15,Promotion,"Millennials (25-34, Suburban)",TRUE,204.23,19970,24188,1442,526,89,1769.99,0.39,0.0217,0.0722,12,10,11,-0.08,0
CMP1011,Summer Campaign 2025,Facebook,Reel,12/18/2024,17:30,Behind-the-Scenes,"Millennials (25-34, Suburban)",TRUE,15.87,6235,7793,360,163,25,1033.42,0.1,0.0209,0.0577,9,2,9,0.47,43
CMP1011,Fall Campaign 2024,LinkedIn,Story,12/12/2024,8:00,Lifestyle,"Gen X (35-50, Mixed)",TRUE,19.19,1554,2511,57,32,5,418.64,0.6,0.0127,0.0367,7,7,13,1,28
CMP1011,Fall Campaign 2025,X,Reel,12/23/2024,20:00,User Testimonial,"Gen X (35-50, Mixed)",FALSE,0.16,3959,5058,239,156,27,3405.11,0,0.0308,0.0604,14,1,6,0.39,19
CMP1011,Holiday Campaign 2025,LinkedIn,Story,12/3/2024,6:45,Lifestyle,"Professionals (25-54, B2B)",TRUE,15.32,7428,9640,793,265,51,7447.35,0.06,0.0275,0.1068,1,2,34,-0.05,120
CMP1011,Fall Campaign 2024,Instagram,Image,12/28/2024,14:30,User Testimonial,"Professionals (25-54, B2B)",TRUE,5.22,634,766,33,11,2,186.05,0.47,0.0144,0.0521,11,4,8,0.74,0
